"Date","Maximum Temperature degrees (F)","Minimum Temperature degrees (F)","Precipitation (inches)","Snow (inches)","Snow Depth (inches)"
"1881-06-18","85.0","63.0","0.59","0.00","M"
"1881-06-19","79.0","62.0","0.02","0.00","M"
"1881-06-20","79.0","58.0","0.00","0.00","M"
"1881-06-21","75.0","56.0","0.00","0.00","M"
"1881-06-22","73.0","55.0","0.00","0.00","M"
"1881-06-23","70.0","59.0","0.02","0.00","M"
"1881-06-24","77.0","57.0","0.44","0.00","M"
"1881-06-25","65.0","53.0","0.02","0.00","M"
"1881-06-26","76.0","57.0","0.43","0.00","M"
"1881-06-27","91.0","61.0","0.00","0.00","M"
"1881-06-28","92.0","68.0","0.00","0.00","M"
"1881-06-29","88.0","65.0","0.00","0.00","M"
"1881-06-30","85.0","67.0","0.00","0.00","M"
"1881-07-01","86.0","62.0","0.00","0.00","M"
"1881-07-02","88.0","67.0","0.00","0.00","M"
"1881-07-03","87.0","65.0","0.00","0.00","M"
"1881-07-04","91.0","65.0","0.00","0.00","M"
"1881-07-05","89.0","74.0","0.00","0.00","M"
"1881-07-06","77.0","64.0","0.16","0.00","M"
"1881-07-07","87.0","68.0","0.14","0.00","M"
"1881-07-08","83.0","66.0","0.04","0.00","M"
"1881-07-09","78.0","62.0","0.07","0.00","M"
"1881-07-10","77.0","62.0","0.10","0.00","M"
"1881-07-11","75.0","63.0","0.23","0.00","M"
"1881-07-12","90.0","70.0","0.04","0.00","M"
"1881-07-13","89.0","63.0","0.00","0.00","M"
"1881-07-14","86.0","68.0","0.00","0.00","M"
"1881-07-15","87.0","71.0","T","0.00","M"
"1881-07-16","86.0","68.0","0.08","0.00","M"
"1881-07-17","86.0","61.0","0.00","0.00","M"
"1881-07-18","88.0","60.0","0.00","0.00","M"
"1881-07-19","90.0","62.0","0.00","0.00","M"
"1881-07-20","80.0","69.0","0.32","0.00","M"
"1881-07-21","75.0","69.0","0.90","0.00","M"
"1881-07-22","86.0","60.0","0.00","0.00","M"
"1881-07-23","87.0","63.0","0.00","0.00","M"
"1881-07-24","77.0","64.0","0.52","0.00","M"
"1881-07-25","77.0","58.0","0.00","0.00","M"
"1881-07-26","81.0","56.0","0.00","0.00","M"
"1881-07-27","86.0","55.0","0.00","0.00","M"
"1881-07-28","88.0","57.0","0.00","0.00","M"
"1881-07-29","88.0","62.0","0.00","0.00","M"
"1881-07-30","90.0","63.0","0.00","0.00","M"
"1881-07-31","91.0","62.0","0.00","0.00","M"
"1881-08-01","90.0","65.0","0.00","0.00","M"
"1881-08-02","86.0","72.0","0.01","0.00","M"
"1881-08-03","93.0","68.0","0.72","0.00","M"
"1881-08-04","92.0","69.0","0.53","0.00","M"
"1881-08-05","78.0","69.0","0.16","0.00","M"
"1881-08-06","82.0","66.0","0.00","0.00","M"
"1881-08-07","84.0","59.0","0.00","0.00","M"
"1881-08-08","89.0","64.0","0.00","0.00","M"
"1881-08-09","91.0","68.0","0.00","0.00","M"
"1881-08-10","85.0","63.0","T","0.00","M"
"1881-08-11","96.0","72.0","0.00","0.00","M"
"1881-08-12","81.0","64.0","0.00","0.00","M"
"1881-08-13","68.0","60.0","0.00","0.00","M"
"1881-08-14","77.0","52.0","0.00","0.00","M"
"1881-08-15","78.0","53.0","0.00","0.00","M"
"1881-08-16","83.0","63.0","0.81","0.00","M"
"1881-08-17","83.0","70.0","1.23","0.00","M"
"1881-08-18","85.0","66.0","T","0.00","M"
"1881-08-19","76.0","59.0","0.00","0.00","M"
"1881-08-20","78.0","62.0","0.00","0.00","M"
"1881-08-21","84.0","61.0","0.00","0.00","M"
"1881-08-22","81.0","60.0","0.00","0.00","M"
"1881-08-23","77.0","62.0","0.10","0.00","M"
"1881-08-24","86.0","63.0","0.00","0.00","M"
"1881-08-25","83.0","69.0","0.03","0.00","M"
"1881-08-26","87.0","65.0","0.60","0.00","M"
"1881-08-27","85.0","69.0","0.00","0.00","M"
"1881-08-28","93.0","74.0","0.00","0.00","M"
"1881-08-29","91.0","74.0","0.00","0.00","M"
"1881-08-30","81.0","68.0","0.17","0.00","M"
"1881-08-31","84.0","65.0","0.19","0.00","M"
"1881-09-01","85.0","64.0","0.00","0.00","M"
"1881-09-02","83.0","61.0","0.49","0.00","M"
"1881-09-03","80.0","64.0","0.00","0.00","M"
"1881-09-04","91.0","68.0","0.00","0.00","M"
"1881-09-05","81.0","57.0","0.46","0.00","M"
"1881-09-06","60.0","48.0","1.61","0.00","M"
"1881-09-07","56.0","45.0","0.18","0.00","M"
"1881-09-08","72.0","48.0","0.43","0.00","M"
"1881-09-09","78.0","54.0","0.18","0.00","M"
"1881-09-10","66.0","49.0","0.48","0.00","M"
"1881-09-11","70.0","44.0","0.02","0.00","M"
"1881-09-12","78.0","51.0","0.00","0.00","M"
"1881-09-13","77.0","49.0","0.00","0.00","M"
"1881-09-14","66.0","55.0","0.07","0.00","M"
"1881-09-15","57.0","42.0","0.22","0.00","M"
"1881-09-16","52.0","41.0","0.73","0.00","M"
"1881-09-17","54.0","43.0","0.08","0.00","M"
"1881-09-18","78.0","43.0","0.00","0.00","M"
"1881-09-19","65.0","52.0","0.00","0.00","M"
"1881-09-20","72.0","51.0","0.00","0.00","M"
"1881-09-21","72.0","56.0","0.34","0.00","M"
"1881-09-22","58.0","49.0","0.42","0.00","M"
"1881-09-23","66.0","53.0","0.98","0.00","M"
"1881-09-24","74.0","61.0","0.58","0.00","M"
"1881-09-25","76.0","55.0","0.00","0.00","M"
"1881-09-26","67.0","51.0","0.00","0.00","M"
"1881-09-27","66.0","48.0","0.00","0.00","M"
"1881-09-28","61.0","40.0","0.00","0.00","M"
"1881-09-29","67.0","58.0","2.68","0.00","M"
"1881-09-30","67.0","50.0","0.00","0.00","M"
"1881-10-01","69.0","45.0","0.00","0.00","M"
"1881-10-02","72.0","53.0","0.00","0.00","M"
"1881-10-03","64.0","54.0","0.00","0.00","M"
"1881-10-04","56.0","45.0","0.00","0.00","M"
"1881-10-05","56.0","37.0","0.00","0.00","M"
"1881-10-06","50.0","46.0","0.36","0.00","M"
"1881-10-07","64.0","50.0","0.17","0.00","M"
"1881-10-08","69.0","52.0","0.00","0.00","M"
"1881-10-09","62.0","45.0","0.00","0.00","M"
"1881-10-10","56.0","39.0","0.02","0.00","M"
"1881-10-11","57.0","53.0","1.36","0.00","M"
"1881-10-12","57.0","38.0","0.02","0.00","M"
"1881-10-13","47.0","33.0","0.00","0.00","M"
"1881-10-14","46.0","40.0","0.23","0.00","M"
"1881-10-15","46.0","40.0","0.34","0.00","M"
"1881-10-16","44.0","31.0","0.00","0.00","M"
"1881-10-17","47.0","38.0","0.05","0.00","M"
"1881-10-18","54.0","36.0","0.00","0.00","M"
"1881-10-19","50.0","36.0","0.00","0.00","M"
"1881-10-20","48.0","30.0","0.00","0.00","M"
"1881-10-21","59.0","42.0","0.00","0.00","M"
"1881-10-22","52.0","38.0","0.00","0.00","M"
"1881-10-23","45.0","37.0","0.26","0.00","M"
"1881-10-24","61.0","32.0","0.00","0.00","M"
"1881-10-25","59.0","44.0","0.00","0.00","M"
"1881-10-26","57.0","38.0","0.00","0.00","M"
"1881-10-27","65.0","37.0","0.09","0.00","M"
"1881-10-28","58.0","54.0","1.26","0.00","M"
"1881-10-29","56.0","42.0","0.27","0.00","M"
"1881-10-30","45.0","38.0","0.01","0.00","M"
"1881-10-31","62.0","37.0","0.00","0.00","M"
"1881-11-01","53.0","39.0","0.00","M","M"
"1881-11-02","42.0","35.0","T","M","M"
"1881-11-03","38.0","28.0","0.00","M","M"
"1881-11-04","35.0","25.0","0.20","M","M"
"1881-11-05","37.0","29.0","0.03","M","M"
"1881-11-06","54.0","34.0","0.00","M","M"
"1881-11-07","55.0","42.0","0.55","M","M"
"1881-11-08","45.0","35.0","0.06","M","M"
"1881-11-09","42.0","30.0","0.00","M","M"
"1881-11-10","37.0","25.0","0.00","M","M"
"1881-11-11","38.0","30.0","0.22","M","M"
"1881-11-12","41.0","34.0","0.23","M","M"
"1881-11-13","37.0","29.0","T","M","M"
"1881-11-14","30.0","11.0","0.00","M","M"
"1881-11-15","32.0","9.0","0.00","M","M"
"1881-11-16","46.0","29.0","T","M","M"
"1881-11-17","48.0","11.0","0.03","M","M"
"1881-11-18","19.0","9.0","0.00","M","M"
"1881-11-19","19.0","8.0","0.04","M","M"
"1881-11-20","42.0","9.0","0.00","M","M"
"1881-11-21","35.0","12.0","0.00","M","M"
"1881-11-22","41.0","16.0","0.00","M","M"
"1881-11-23","19.0","6.0","0.00","M","M"
"1881-11-24","22.0","2.0","0.00","M","M"
"1881-11-25","37.0","17.0","0.00","M","M"
"1881-11-26","44.0","16.0","0.00","M","M"
"1881-11-27","45.0","33.0","0.00","M","M"
"1881-11-28","57.0","34.0","0.00","M","M"
"1881-11-29","41.0","21.0","0.00","M","M"
"1881-11-30","27.0","18.0","0.00","M","M"
"1881-12-01","36.0","15.0","0.00","M","M"
"1881-12-02","39.0","30.0","T","M","M"
"1881-12-03","36.0","20.0","0.03","M","M"
"1881-12-04","33.0","15.0","0.00","M","M"
"1881-12-05","39.0","15.0","0.00","M","M"
"1881-12-06","53.0","22.0","0.00","M","M"
"1881-12-07","34.0","13.0","0.10","M","M"
"1881-12-08","42.0","15.0","0.00","M","M"
"1881-12-09","21.0","5.0","0.00","M","M"
"1881-12-10","40.0","15.0","0.04","M","M"
"1881-12-11","37.0","27.0","0.09","M","M"
"1881-12-12","45.0","31.0","0.13","M","M"
"1881-12-13","36.0","13.0","0.06","M","M"
"1881-12-14","28.0","1.0","0.00","M","M"
"1881-12-15","42.0","9.0","0.00","M","M"
"1881-12-16","43.0","31.0","0.00","M","M"
"1881-12-17","45.0","32.0","0.00","M","M"
"1881-12-18","47.0","24.0","0.00","M","M"
"1881-12-19","43.0","33.0","0.00","M","M"
"1881-12-20","39.0","27.0","0.00","M","M"
"1881-12-21","35.0","26.0","T","M","M"
"1881-12-22","43.0","30.0","0.04","M","M"
"1881-12-23","38.0","21.0","0.00","M","M"
"1881-12-24","45.0","22.0","0.00","M","M"
"1881-12-25","46.0","34.0","0.00","M","M"
"1881-12-26","37.0","24.0","0.00","M","M"
"1881-12-27","37.0","25.0","T","M","M"
"1881-12-28","44.0","27.0","0.02","M","M"
"1881-12-29","37.0","11.0","T","M","M"
"1881-12-30","16.0","8.0","0.02","M","M"
"1881-12-31","18.0","0.0","0.00","M","M"
"1882-01-01","14.0","2.0","0.10","M","M"
"1882-01-02","20.0","4.0","0.02","M","M"
"1882-01-03","23.0","4.0","0.00","M","M"
"1882-01-04","24.0","12.0","0.00","M","M"
"1882-01-05","25.0","16.0","0.00","M","M"
"1882-01-06","40.0","24.0","0.00","M","M"
"1882-01-07","38.0","31.0","0.06","M","M"
"1882-01-08","37.0","25.0","0.02","M","M"
"1882-01-09","37.0","20.0","0.00","M","M"
"1882-01-10","40.0","19.0","0.02","M","M"
"1882-01-11","36.0","20.0","0.01","M","M"
"1882-01-12","27.0","12.0","0.00","M","M"
"1882-01-13","27.0","1.0","0.11","M","M"
"1882-01-14","31.0","-8.0","0.00","M","M"
"1882-01-15","30.0","12.0","0.00","M","M"
"1882-01-16","12.0","0.0","0.00","M","M"
"1882-01-17","22.0","-8.0","0.00","M","M"
"1882-01-18","32.0","11.0","0.00","M","M"
"1882-01-19","26.0","6.0","0.00","M","M"
"1882-01-20","40.0","14.0","0.00","M","M"
"1882-01-21","30.0","7.0","0.00","M","M"
"1882-01-22","14.0","2.0","0.00","M","M"
"1882-01-23","5.0","-7.0","0.00","M","M"
"1882-01-24","28.0","4.0","0.01","M","M"
"1882-01-25","40.0","25.0","0.04","M","M"
"1882-01-26","38.0","11.0","0.27","M","M"
"1882-01-27","34.0","-1.0","0.00","M","M"
"1882-01-28","34.0","0.0","0.01","M","M"
"1882-01-29","18.0","-11.0","0.00","M","M"
"1882-01-30","33.0","12.0","0.00","M","M"
"1882-01-31","42.0","21.0","0.00","M","M"
"1882-02-01","33.0","22.0","0.00","M","M"
"1882-02-02","38.0","25.0","0.00","M","M"
"1882-02-03","45.0","22.0","0.00","M","M"
"1882-02-04","33.0","21.0","0.03","M","M"
"1882-02-05","49.0","22.0","0.00","M","M"
"1882-02-06","47.0","32.0","0.00","M","M"
"1882-02-07","40.0","23.0","0.00","M","M"
"1882-02-08","41.0","15.0","0.00","M","M"
"1882-02-09","46.0","26.0","0.00","M","M"
"1882-02-10","44.0","24.0","0.00","M","M"
"1882-02-11","57.0","35.0","0.00","M","M"
"1882-02-12","56.0","32.0","0.00","M","M"
"1882-02-13","44.0","27.0","0.00","M","M"
"1882-02-14","50.0","22.0","0.00","M","M"
"1882-02-15","57.0","33.0","0.00","M","M"
"1882-02-16","50.0","18.0","0.00","M","M"
"1882-02-17","22.0","15.0","0.20","M","M"
"1882-02-18","36.0","17.0","0.61","M","M"
"1882-02-19","29.0","3.0","0.00","M","M"
"1882-02-20","20.0","-5.0","0.60","M","M"
"1882-02-21","26.0","12.0","0.82","M","M"
"1882-02-22","19.0","0.0","0.00","M","M"
"1882-02-23","26.0","-4.0","0.00","M","M"
"1882-02-24","32.0","2.0","0.00","M","M"
"1882-02-25","43.0","30.0","0.00","M","M"
"1882-02-26","44.0","36.0","0.00","M","M"
"1882-02-27","43.0","35.0","0.09","M","M"
"1882-02-28","55.0","38.0","0.00","M","M"
"1882-03-01","51.0","34.0","0.00","M","M"
"1882-03-02","52.0","37.0","0.00","M","M"
"1882-03-03","48.0","32.0","0.00","M","M"
"1882-03-04","44.0","37.0","0.60","M","M"
"1882-03-05","39.0","24.0","0.34","M","M"
"1882-03-06","27.0","19.0","0.30","M","M"
"1882-03-07","26.0","17.0","0.02","M","M"
"1882-03-08","33.0","22.0","0.12","M","M"
"1882-03-09","33.0","26.0","0.00","M","M"
"1882-03-10","36.0","20.0","0.00","M","M"
"1882-03-11","30.0","13.0","0.03","M","M"
"1882-03-12","30.0","20.0","0.00","M","M"
"1882-03-13","32.0","11.0","0.00","M","M"
"1882-03-14","38.0","24.0","0.37","M","M"
"1882-03-15","39.0","29.0","0.09","M","M"
"1882-03-16","38.0","31.0","0.00","M","M"
"1882-03-17","39.0","33.0","0.04","M","M"
"1882-03-18","42.0","29.0","0.03","M","M"
"1882-03-19","43.0","20.0","0.00","M","M"
"1882-03-20","38.0","34.0","0.70","M","M"
"1882-03-21","35.0","23.0","0.54","M","M"
"1882-03-22","37.0","10.0","0.00","M","M"
"1882-03-23","36.0","13.0","0.00","M","M"
"1882-03-24","27.0","2.0","0.00","M","M"
"1882-03-25","42.0","26.0","0.00","M","M"
"1882-03-26","40.0","32.0","0.00","M","M"
"1882-03-27","40.0","30.0","0.00","M","M"
"1882-03-28","51.0","29.0","0.07","M","M"
"1882-03-29","49.0","28.0","0.00","M","M"
"1882-03-30","32.0","15.0","0.00","M","M"
"1882-03-31","58.0","27.0","0.00","M","M"
"1882-04-01","82.0","36.0","0.00","0.00","M"
"1882-04-02","70.0","40.0","0.00","0.00","M"
"1882-04-03","72.0","50.0","0.01","0.00","M"
"1882-04-04","70.0","32.0","0.02","0.00","M"
"1882-04-05","40.0","30.0","0.25","0.00","M"
"1882-04-06","54.0","39.0","0.18","0.00","M"
"1882-04-07","59.0","35.0","0.02","0.00","M"
"1882-04-08","54.0","45.0","0.10","0.00","M"
"1882-04-09","45.0","32.0","0.25","0.00","M"
"1882-04-10","40.0","25.0","0.00","0.00","M"
"1882-04-11","46.0","24.0","0.00","0.00","M"
"1882-04-12","52.0","28.0","0.00","0.00","M"
"1882-04-13","56.0","32.0","0.00","0.00","M"
"1882-04-14","57.0","32.0","0.00","0.00","M"
"1882-04-15","58.0","35.0","0.00","0.00","M"
"1882-04-16","62.0","37.0","0.00","0.00","M"
"1882-04-17","66.0","42.0","0.00","0.00","M"
"1882-04-18","55.0","49.0","0.29","0.00","M"
"1882-04-19","58.0","40.0","0.16","0.00","M"
"1882-04-20","58.0","35.0","0.00","0.00","M"
"1882-04-21","58.0","36.0","0.00","0.00","M"
"1882-04-22","52.0","39.0","0.15","0.00","M"
"1882-04-23","58.0","38.0","0.00","0.00","M"
"1882-04-24","58.0","37.0","0.00","0.00","M"
"1882-04-25","59.0","42.0","0.00","0.00","M"
"1882-04-26","52.0","46.0","0.18","0.00","M"
"1882-04-27","55.0","41.0","0.00","0.00","M"
"1882-04-28","62.0","41.0","0.00","0.00","M"
"1882-04-29","54.0","34.0","0.00","0.00","M"
"1882-04-30","60.0","33.0","T","0.00","M"
"1882-05-01","50.0","32.0","0.00","0.00","M"
"1882-05-02","62.0","32.0","0.00","0.00","M"
"1882-05-03","59.0","40.0","T","0.00","M"
"1882-05-04","72.0","49.0","0.00","0.00","M"
"1882-05-05","65.0","42.0","0.00","0.00","M"
"1882-05-06","64.0","39.0","0.00","0.00","M"
"1882-05-07","67.0","40.0","0.02","0.00","M"
"1882-05-08","72.0","48.0","0.41","0.00","M"
"1882-05-09","74.0","59.0","0.43","0.00","M"
"1882-05-10","61.0","42.0","0.50","0.00","M"
"1882-05-11","51.0","38.0","0.16","0.00","M"
"1882-05-12","58.0","42.0","T","0.00","M"
"1882-05-13","67.0","44.0","0.00","0.00","M"
"1882-05-14","70.0","43.0","0.00","0.00","M"
"1882-05-15","71.0","39.0","0.00","0.00","M"
"1882-05-16","77.0","45.0","0.00","0.00","M"
"1882-05-17","76.0","49.0","0.00","0.00","M"
"1882-05-18","64.0","53.0","0.18","0.00","M"
"1882-05-19","70.0","56.0","0.13","0.00","M"
"1882-05-20","65.0","49.0","0.14","0.00","M"
"1882-05-21","51.0","37.0","0.04","0.00","M"
"1882-05-22","42.0","34.0","0.00","0.00","M"
"1882-05-23","56.0","32.0","0.00","0.00","M"
"1882-05-24","64.0","38.0","0.04","0.00","M"
"1882-05-25","73.0","45.0","0.00","0.00","M"
"1882-05-26","71.0","52.0","0.00","0.00","M"
"1882-05-27","67.0","45.0","0.00","0.00","M"
"1882-05-28","72.0","42.0","0.00","0.00","M"
"1882-05-29","74.0","46.0","0.00","0.00","M"
"1882-05-30","67.0","50.0","0.43","0.00","M"
"1882-05-31","70.0","46.0","0.00","0.00","M"
"1882-06-01","69.0","46.0","0.00","0.00","M"
"1882-06-02","67.0","48.0","0.00","0.00","M"
"1882-06-03","64.0","43.0","0.04","0.00","M"
"1882-06-04","74.0","49.0","0.00","0.00","M"
"1882-06-05","80.0","46.0","0.00","0.00","M"
"1882-06-06","84.0","52.0","0.00","0.00","M"
"1882-06-07","83.0","58.0","0.08","0.00","M"
"1882-06-08","84.0","58.0","0.00","0.00","M"
"1882-06-09","80.0","61.0","0.00","0.00","M"
"1882-06-10","74.0","52.0","0.00","0.00","M"
"1882-06-11","78.0","51.0","0.00","0.00","M"
"1882-06-12","77.0","53.0","0.00","0.00","M"
"1882-06-13","72.0","60.0","T","0.00","M"
"1882-06-14","78.0","64.0","0.12","0.00","M"
"1882-06-15","86.0","61.0","0.00","0.00","M"
"1882-06-16","85.0","64.0","0.14","0.00","M"
"1882-06-17","80.0","64.0","0.20","0.00","M"
"1882-06-18","66.0","48.0","0.29","0.00","M"
"1882-06-19","70.0","43.0","0.00","0.00","M"
"1882-06-20","62.0","49.0","0.03","0.00","M"
"1882-06-21","69.0","56.0","0.00","0.00","M"
"1882-06-22","84.0","61.0","0.80","0.00","M"
"1882-06-23","82.0","64.0","0.00","0.00","M"
"1882-06-24","87.0","63.0","0.89","0.00","M"
"1882-06-25","85.0","60.0","0.00","0.00","M"
"1882-06-26","87.0","61.0","0.00","0.00","M"
"1882-06-27","82.0","64.0","0.00","0.00","M"
"1882-06-28","82.0","65.0","0.00","0.00","M"
"1882-06-29","72.0","65.0","T","0.00","M"
"1882-06-30","88.0","68.0","0.09","0.00","M"
"1882-07-01","72.0","61.0","0.00","0.00","M"
"1882-07-02","74.0","54.0","0.48","0.00","M"
"1882-07-03","69.0","61.0","0.01","0.00","M"
"1882-07-04","82.0","53.0","0.00","0.00","M"
"1882-07-05","78.0","56.0","0.00","0.00","M"
"1882-07-06","68.0","62.0","0.57","0.00","M"
"1882-07-07","78.0","60.0","0.01","0.00","M"
"1882-07-08","76.0","58.0","T","0.00","M"
"1882-07-09","78.0","62.0","0.01","0.00","M"
"1882-07-10","80.0","57.0","0.00","0.00","M"
"1882-07-11","78.0","56.0","0.03","0.00","M"
"1882-07-12","74.0","52.0","0.02","0.00","M"
"1882-07-13","79.0","56.0","T","0.00","M"
"1882-07-14","74.0","54.0","0.00","0.00","M"
"1882-07-15","68.0","62.0","0.50","0.00","M"
"1882-07-16","78.0","57.0","0.00","0.00","M"
"1882-07-17","73.0","55.0","0.10","0.00","M"
"1882-07-18","75.0","52.0","0.00","0.00","M"
"1882-07-19","78.0","51.0","0.00","0.00","M"
"1882-07-20","79.0","53.0","T","0.00","M"
"1882-07-21","85.0","53.0","0.00","0.00","M"
"1882-07-22","82.0","58.0","0.00","0.00","M"
"1882-07-23","84.0","58.0","0.00","0.00","M"
"1882-07-24","92.0","68.0","0.00","0.00","M"
"1882-07-25","91.0","67.0","0.39","0.00","M"
"1882-07-26","88.0","64.0","0.32","0.00","M"
"1882-07-27","84.0","64.0","0.00","0.00","M"
"1882-07-28","78.0","63.0","0.00","0.00","M"
"1882-07-29","78.0","60.0","0.00","0.00","M"
"1882-07-30","67.0","61.0","0.39","0.00","M"
"1882-07-31","74.0","60.0","0.01","0.00","M"
"1882-08-01","78.0","62.0","0.17","0.00","M"
"1882-08-02","77.0","58.0","0.00","0.00","M"
"1882-08-03","80.0","62.0","0.00","0.00","M"
"1882-08-04","84.0","61.0","0.01","0.00","M"
"1882-08-05","85.0","65.0","0.00","0.00","M"
"1882-08-06","93.0","66.0","0.00","0.00","M"
"1882-08-07","89.0","66.0","T","0.00","M"
"1882-08-08","76.0","58.0","0.00","0.00","M"
"1882-08-09","76.0","52.0","0.00","0.00","M"
"1882-08-10","80.0","49.0","0.00","0.00","M"
"1882-08-11","86.0","59.0","0.77","0.00","M"
"1882-08-12","73.0","58.0","0.00","0.00","M"
"1882-08-13","84.0","62.0","0.01","0.00","M"
"1882-08-14","95.0","65.0","0.00","0.00","M"
"1882-08-15","79.0","64.0","0.65","0.00","M"
"1882-08-16","86.0","59.0","0.00","0.00","M"
"1882-08-17","90.0","63.0","0.00","0.00","M"
"1882-08-18","86.0","62.0","0.00","0.00","M"
"1882-08-19","84.0","68.0","0.00","0.00","M"
"1882-08-20","79.0","66.0","0.15","0.00","M"
"1882-08-21","86.0","67.0","0.00","0.00","M"
"1882-08-22","84.0","66.0","0.16","0.00","M"
"1882-08-23","85.0","65.0","0.00","0.00","M"
"1882-08-24","85.0","69.0","0.00","0.00","M"
"1882-08-25","89.0","66.0","0.14","0.00","M"
"1882-08-26","92.0","66.0","0.00","0.00","M"
"1882-08-27","92.0","68.0","0.00","0.00","M"
"1882-08-28","86.0","66.0","0.00","0.00","M"
"1882-08-29","73.0","58.0","0.39","0.00","M"
"1882-08-30","71.0","60.0","0.00","0.00","M"
"1882-08-31","73.0","54.0","0.00","0.00","M"
"1882-09-01","67.0","56.0","0.00","0.00","M"
"1882-09-02","74.0","54.0","0.00","0.00","M"
"1882-09-03","78.0","51.0","0.06","0.00","M"
"1882-09-04","84.0","57.0","0.00","0.00","M"
"1882-09-05","81.0","57.0","0.00","0.00","M"
"1882-09-06","82.0","61.0","0.00","0.00","M"
"1882-09-07","86.0","57.0","0.00","0.00","M"
"1882-09-08","79.0","63.0","0.00","0.00","M"
"1882-09-09","75.0","62.0","0.03","0.00","M"
"1882-09-10","76.0","58.0","0.00","0.00","M"
"1882-09-11","72.0","53.0","0.00","0.00","M"
"1882-09-12","76.0","57.0","0.00","0.00","M"
"1882-09-13","82.0","61.0","0.00","0.00","M"
"1882-09-14","81.0","58.0","0.00","0.00","M"
"1882-09-15","84.0","54.0","0.00","0.00","M"
"1882-09-16","91.0","61.0","0.00","0.00","M"
"1882-09-17","89.0","65.0","0.00","0.00","M"
"1882-09-18","74.0","63.0","0.16","0.00","M"
"1882-09-19","63.0","48.0","0.02","0.00","M"
"1882-09-20","56.0","38.0","0.00","0.00","M"
"1882-09-21","63.0","40.0","0.00","0.00","M"
"1882-09-22","60.0","42.0","0.00","0.00","M"
"1882-09-23","66.0","36.0","0.00","0.00","M"
"1882-09-24","67.0","42.0","0.00","0.00","M"
"1882-09-25","63.0","48.0","0.00","0.00","M"
"1882-09-26","67.0","53.0","0.00","0.00","M"
"1882-09-27","63.0","44.0","0.00","0.00","M"
"1882-09-28","65.0","46.0","0.00","0.00","M"
"1882-09-29","66.0","52.0","0.00","0.00","M"
"1882-09-30","70.0","54.0","0.00","0.00","M"
"1882-10-01","69.0","49.0","0.00","0.00","M"
"1882-10-02","63.0","57.0","0.07","0.00","M"
"1882-10-03","66.0","58.0","0.02","0.00","M"
"1882-10-04","74.0","62.0","0.37","0.00","M"
"1882-10-05","68.0","61.0","0.13","0.00","M"
"1882-10-06","73.0","62.0","0.10","0.00","M"
"1882-10-07","67.0","52.0","0.00","0.00","M"
"1882-10-08","53.0","48.0","0.16","0.00","M"
"1882-10-09","53.0","44.0","0.00","0.00","M"
"1882-10-10","54.0","45.0","0.10","0.00","M"
"1882-10-11","54.0","45.0","0.25","0.00","M"
"1882-10-12","58.0","50.0","0.43","0.00","M"
"1882-10-13","69.0","42.0","0.00","0.00","M"
"1882-10-14","80.0","47.0","0.00","0.00","M"
"1882-10-15","69.0","48.0","0.31","0.00","M"
"1882-10-16","59.0","42.0","0.00","0.00","M"
"1882-10-17","56.0","41.0","0.00","0.00","M"
"1882-10-18","56.0","33.0","0.00","0.00","M"
"1882-10-19","61.0","35.0","0.00","0.00","M"
"1882-10-20","62.0","42.0","0.00","0.00","M"
"1882-10-21","61.0","46.0","0.02","0.00","M"
"1882-10-22","55.0","42.0","0.00","0.00","M"
"1882-10-23","62.0","37.0","0.00","0.00","M"
"1882-10-24","66.0","37.0","0.00","0.00","M"
"1882-10-25","56.0","42.0","0.00","0.00","M"
"1882-10-26","50.0","32.0","0.00","0.00","M"
"1882-10-27","55.0","35.0","0.00","0.00","M"
"1882-10-28","53.0","38.0","0.03","0.00","M"
"1882-10-29","44.0","38.0","0.00","0.00","M"
"1882-10-30","57.0","42.0","0.00","0.00","M"
"1882-10-31","54.0","33.0","0.00","0.00","M"
"1882-11-01","45.0","34.0","0.00","M","M"
"1882-11-02","42.0","28.0","0.00","M","M"
"1882-11-03","54.0","32.0","0.00","M","M"
"1882-11-04","54.0","36.0","0.19","M","M"
"1882-11-05","48.0","38.0","0.46","M","M"
"1882-11-06","50.0","42.0","0.00","M","M"
"1882-11-07","54.0","39.0","0.00","M","M"
"1882-11-08","48.0","32.0","0.00","M","M"
"1882-11-09","52.0","32.0","0.00","M","M"
"1882-11-10","54.0","34.0","0.05","M","M"
"1882-11-11","50.0","31.0","0.67","M","M"
"1882-11-12","32.0","19.0","T","M","M"
"1882-11-13","32.0","14.0","0.00","M","M"
"1882-11-14","40.0","30.0","0.01","M","M"
"1882-11-15","43.0","36.0","0.00","M","M"
"1882-11-16","38.0","33.0","0.00","M","M"
"1882-11-17","41.0","31.0","0.00","M","M"
"1882-11-18","45.0","31.0","0.00","M","M"
"1882-11-19","44.0","27.0","0.00","M","M"
"1882-11-20","44.0","29.0","0.00","M","M"
"1882-11-21","39.0","29.0","0.00","M","M"
"1882-11-22","36.0","30.0","0.16","M","M"
"1882-11-23","32.0","16.0","0.00","M","M"
"1882-11-24","24.0","6.0","0.00","M","M"
"1882-11-25","37.0","24.0","0.00","M","M"
"1882-11-26","32.0","20.0","T","M","M"
"1882-11-27","28.0","15.0","0.02","M","M"
"1882-11-28","34.0","20.0","0.05","M","M"
"1882-11-29","31.0","15.0","0.00","M","M"
